,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
1801,Chiniot,Wheat,1996,50069,1110,3565,7.4
1802,Chiniot,Maize,1997,97800,1110,3689.6,8.37
1803,Chiniot,Potatoes,1997,288325,1110,3689.6,8.37
1804,Chiniot,Soybeans,1997,22000,1110,3689.6,8.37
1805,Chiniot,Wheat,1997,52044,1110,3689.6,8.37
1806,Chiniot,Maize,1998,96100,1110,3340.3,9.01
1807,Chiniot,Potatoes,1998,283064,1110,3340.3,9.01
1808,Chiniot,Soybeans,1998,25189,1110,3340.3,9.01
1809,Chiniot,Wheat,1998,50749,1110,3340.3,9.01
1810,Chiniot,Maize,1999,96000,1110,3418.6,9.17
1811,Faisalabad,Potatoes,1999,307044,1110,3418.6,9.17
1812,Faisalabad,Soybeans,1999,27209,1110,3418.6,9.17
1813,Faisalabad,Wheat,1999,54348,1110,3418.6,9.17
1814,Faisalabad,Maize,2000,98600,1110,3563.2,10.08
1815,Faisalabad,Potatoes,2000,292627,1110,3563.2,10.08
1816,Faisalabad,Soybeans,2000,21139,1110,3563.2,10.08
1817,Faisalabad,Wheat,2000,44688,1110,3563.2,10.08
1818,Faisalabad,Maize,2001,90869,1110,3132.2,8.75
1819,Faisalabad,Potatoes,2001,300394,1110,3132.2,8.75
1820,Faisalabad,Soybeans,2001,20736,1110,3132.2,8.75
1821,Faisalabad,Wheat,2001,52412,1110,3132.2,8.75
1822,Faisalabad,Maize,2002,99815,1110,3079.2,9.62
1823,Faisalabad,Potatoes,2002,303832,1110,3079.2,9.62
1824,Faisalabad,Soybeans,2002,25244,1110,3079.2,9.62
1825,Faisalabad,Wheat,2002,49667,1110,3079.2,9.62
1826,Faisalabad,Maize,2004,96544,1110,3301.7,8.76
1827,Faisalabad,Potatoes,2004,316117,1110,3301.7,8.76
1828,Faisalabad,Soybeans,2004,25092,1110,3301.7,8.76
1829,Faisalabad,Wheat,2004,59234,1110,3301.7,8.76
1830,Faisalabad,Maize,2005,106570,1110,3404,8.6
1831,Faisalabad,Potatoes,2005,343985,1110,3404,8.6
1832,Faisalabad,Soybeans,2005,28267,1110,3404,8.6
1833,Faisalabad,Wheat,2005,50286,1110,3404,8.6
1834,Faisalabad,Maize,2006,96370,1110,3415.7,9.13
1835,Faisalabad,Potatoes,2006,298641,1110,3415.7,9.13
1836,Faisalabad,Soybeans,2006,25970,1110,3415.7,9.13
1837,Faisalabad,Wheat,2006,49066,1110,3415.7,9.13
1838,Faisalabad,Maize,2007,103128,1110,3526.6,10.03
1839,Faisalabad,Potatoes,2007,294931,1110,3526.6,10.03
1840,Faisalabad,Soybeans,2007,26211,1110,3526.6,10.03
1841,Lodhran,Wheat,2007,47763,1110,3526.6,10.03
1842,Lodhran,Maize,2008,113173,1110,4246.7,9.96
1843,Lodhran,Potatoes,2008,331993,1110,4246.7,9.96
1844,Lodhran,Soybeans,2008,29369,1110,4246.7,9.96
1845,Lodhran,Wheat,2008,56935,1110,4246.7,9.96
1846,Lodhran,Maize,2009,108293,1110,3531.8,9.48
1847,Lodhran,Potatoes,2009,324947,1110,3531.8,9.48
1848,Lodhran,Soybeans,2009,28171,1110,3531.8,9.48
1849,Lodhran,Wheat,2009,49295,1110,3531.8,9.48
1850,Lodhran,Maize,2010,97247,1110,3692.4,8.36
1851,Lodhran,Potatoes,2010,305703,1110,3692.4,8.36
1852,Lodhran,Sorghum,2010,67666,1110,3692.4,8.36
1853,Lodhran,Soybeans,2010,27501,1110,3692.4,8.36
1854,Lodhran,Wheat,2010,50117,1110,3692.4,8.36
1855,Lodhran,Maize,2011,112996,1110,3441.5,9.42
1856,Lodhran,Potatoes,2011,357127,1110,3441.5,9.42
1857,Lodhran,Sorghum,2011,67299,1110,3441.5,9.42
1858,Lodhran,Soybeans,2011,28691,1110,3441.5,9.42
1859,Lodhran,Wheat,2011,58549,1110,3441.5,9.42
1860,Lodhran,Maize,2012,107025,1110,3563.3,9.42
1861,Lodhran,Potatoes,2012,305491,1110,3563.3,9.42
1862,Lodhran,Sorghum,2012,68081,1110,3563.3,9.42
1863,Lodhran,Soybeans,2012,28051,1110,3563.3,9.42
1864,Lodhran,Wheat,2012,41388,1110,3563.3,9.42
1865,Lodhran,Maize,2013,81173,1110,3108.6,10.03
1866,Lodhran,Potatoes,2013,285897,1110,3108.6,10.03
1867,Lodhran,Sorghum,2013,52447,1110,3108.6,10.03
1868,Lodhran,Soybeans,2013,19697,1110,3108.6,10.03
1869,Lodhran,Wheat,2013,53743,1110,3108.6,10.03
1870,Lodhran,Maize,1992,18740,447,148.68,10.93
1871,Vehari,Potatoes,1992,82701,447,148.68,10.93
1872,Vehari,"Rice, paddy",1992,7292,447,148.68,10.93
1873,Vehari,Sorghum,1992,578,447,148.68,10.93
1874,Vehari,Soybeans,1992,1141,447,148.68,10.93
1875,Vehari,Wheat,1992,21705,447,148.68,10.93
1876,Vehari,Maize,1993,13918,447,148.68,10.53
1877,Vehari,Potatoes,1993,78059,447,148.68,10.53
1878,Vehari,"Rice, paddy",1993,9461,447,148.68,10.53
1879,Vehari,Sorghum,1993,1659,447,148.68,10.53
1880,Vehari,Soybeans,1993,811,447,148.68,10.53
1881,Vehari,Wheat,1993,16855,447,148.68,10.53
1882,Vehari,Maize,1994,14619,447,148.68,11.32
1883,Vehari,Potatoes,1994,82623,447,148.68,11.32
1884,Vehari,"Rice, paddy",1994,10059,447,148.68,11.32
1885,Vehari,Sorghum,1994,2323,447,148.68,11.32
1886,Vehari,Soybeans,1994,1905,447,148.68,11.32
1887,Vehari,Wheat,1994,16296,447,148.68,11.32
1888,Vehari,Maize,1995,11810,447,148.68,12.81
1889,Vehari,Potatoes,1995,97450,447,148.68,12.81
1890,Vehari,"Rice, paddy",1995,19890,447,148.68,12.81
1891,Khanewal,Sorghum,1995,1317,447,148.68,12.81
1892,Khanewal,Soybeans,1995,10000,447,148.68,12.81
1893,Khanewal,Wheat,1995,14940,447,148.68,12.81
1894,Khanewal,Maize,1996,17369,447,148.68,11.96
1895,Khanewal,Potatoes,1996,101359,447,148.68,11.96
1896,Khanewal,"Rice, paddy",1996,36917,447,148.68,11.96
1897,Khanewal,Sorghum,1996,1389,447,148.68,11.96
1898,Khanewal,Soybeans,1996,9363,447,148.68,11.96
1899,Khanewal,Wheat,1996,16627,447,148.68,11.96
1900,Khanewal,Maize,1997,24340,447,148.68,11.89
1901,Khanewal,Potatoes,1997,82711,447,148.68,11.89
1902,Khanewal,"Rice, paddy",1997,46082,447,148.68,11.89
1903,Khanewal,Sorghum,1997,833,447,148.68,11.89
1904,Khanewal,Soybeans,1997,10667,447,148.68,11.89
1905,Khanewal,Wheat,1997,16914,447,148.68,11.89
1906,Khanewal,Maize,1998,29541,447,148.68,12.79
1907,Khanewal,Potatoes,1998,95259,447,148.68,12.79
1908,Khanewal,"Rice, paddy",1998,48046,447,148.68,12.79
1909,Khanewal,Sorghum,1998,857,447,148.68,12.79
1910,Khanewal,Soybeans,1998,11111,447,148.68,12.79
1911,Khanewal,Wheat,1998,15764,447,148.68,12.79
1912,Khanewal,Maize,1999,35343,447,148.68,12.74
1913,Khanewal,Potatoes,1999,95214,447,148.68,12.74
1914,Khanewal,"Rice, paddy",1999,44415,447,148.68,12.74
1915,Khanewal,Soybeans,1999,12000,447,148.68,12.74
1916,Khanewal,Wheat,1999,19992,447,148.68,12.74
1917,Khanewal,Maize,2000,32484,447,148.68,12.61
1918,Khanewal,Potatoes,2000,89357,447,148.68,12.61
1919,Khanewal,"Rice, paddy",2000,50191,447,148.68,12.61
1920,Khanewal,Sorghum,2000,2434,447,148.68,12.61
1921,Rawalpindi,Soybeans,2000,11940,447,148.68,12.61
1922,Rawalpindi,Wheat,2000,23223,447,148.68,12.61
1923,Rawalpindi,Maize,2001,37823,447,148.68,12.97
1924,Rawalpindi,Potatoes,2001,109774,447,148.68,12.97
1925,Rawalpindi,"Rice, paddy",2001,48495,447,148.68,12.97
1926,Rawalpindi,Soybeans,2001,12222,447,148.68,12.97
1927,Rawalpindi,Wheat,2001,26154,447,148.68,12.97
1928,Rawalpindi,Maize,2002,43463,447,148.68,12.45
1929,Rawalpindi,Potatoes,2002,121132,447,148.68,12.45
1930,Rawalpindi,"Rice, paddy",2002,46532,447,148.68,12.45
1931,Rawalpindi,Wheat,2002,26028,447,148.68,12.45
1932,Rawalpindi,Maize,2004,46071,447,148.68,12.76
1933,Rawalpindi,Potatoes,2004,141416,447,148.68,12.76
1934,Rawalpindi,"Rice, paddy",2004,39810,447,148.68,12.76
1935,Rawalpindi,Soybeans,2004,17568,447,148.68,12.76
1936,Rawalpindi,Wheat,2004,25748,447,148.68,12.76
1937,Rawalpindi,Maize,2005,47703,447,148.68,12.88
1938,Rawalpindi,Potatoes,2005,153215,447,148.68,12.88
1939,Rawalpindi,"Rice, paddy",2005,35903,447,148.68,12.88
1940,Rawalpindi,Soybeans,2005,5789,447,148.68,12.88
1941,Rawalpindi,Wheat,2005,25818,447,148.68,12.88
1942,Rawalpindi,Maize,2006,45777,447,148.68,12.66
1943,Rawalpindi,Potatoes,2006,149497,447,148.68,12.66
1944,Rawalpindi,"Rice, paddy",2006,42375,447,148.68,12.66
1945,Rawalpindi,Sorghum,2006,10000,447,148.68,12.66
1946,Rawalpindi,Soybeans,2006,4906,447,148.68,12.66
1947,Rawalpindi,Wheat,2006,26050,447,148.68,12.66
1948,Rawalpindi,Maize,2007,46175,447,148.68,12.75
1949,Rawalpindi,Potatoes,2007,154570,447,148.68,12.75
1950,Rawalpindi,"Rice, paddy",2007,33886,447,148.68,12.75
1951,Nankana Sahib,Soybeans,2007,4000,447,148.68,12.75
1952,Nankana Sahib,Wheat,2007,26722,447,148.68,12.75
1953,Nankana Sahib,Maize,2008,47784,447,262.99,12.3
1954,Nankana Sahib,Potatoes,2008,156430,447,262.99,12.3
1955,Nankana Sahib,"Rice, paddy",2008,27973,447,262.99,12.3
1956,Nankana Sahib,Sorghum,2008,12000,447,262.99,12.3
1957,Nankana Sahib,Soybeans,2008,5000,447,262.99,12.3
1958,Nankana Sahib,Wheat,2008,27251,447,262.99,12.3
1959,Nankana Sahib,Maize,2009,47990,447,316.18,12.6
1960,Nankana Sahib,Potatoes,2009,149950,447,316.18,12.6
1961,Nankana Sahib,"Rice, paddy",2009,25279,447,316.18,12.6
1962,Nankana Sahib,Soybeans,2009,6677,447,316.18,12.6
1963,Nankana Sahib,Wheat,2009,25946,447,316.18,12.6
1964,Nankana Sahib,Maize,2010,45551,447,333.85,13.85
1965,Nankana Sahib,Potatoes,2010,144945,447,333.85,13.85
1966,Nankana Sahib,"Rice, paddy",2010,23963,447,333.85,13.85
1967,Nankana Sahib,Soybeans,2010,7136,447,333.85,13.85
1968,Nankana Sahib,Wheat,2010,19381,447,333.85,13.85
1969,Nankana Sahib,Maize,2011,45460,447,461.84,11.79
1970,Nankana Sahib,Potatoes,2011,143973,447,461.84,11.79
1971,Nankana Sahib,"Rice, paddy",2011,20947,447,461.84,11.79
1972,Nankana Sahib,Soybeans,2011,6717,447,461.84,11.79
1973,Nankana Sahib,Wheat,2011,24376,447,461.84,11.79
1974,Nankana Sahib,Maize,2012,51029,447,516.35,13
1975,Nankana Sahib,Potatoes,2012,146740,447,516.35,13
1976,Nankana Sahib,"Rice, paddy",2012,22249,447,516.35,13
1977,Nankana Sahib,Sorghum,2012,1500,447,516.35,13
1978,Nankana Sahib,Soybeans,2012,6587,447,516.35,13
1979,Nankana Sahib,Wheat,2012,26144,447,516.35,13
1980,Nankana Sahib,Maize,2013,53903,447,489.8,14.12
1981,Gujrat,Potatoes,2013,151999,447,489.8,14.12
1982,Gujrat,"Rice, paddy",2013,22808,447,489.8,14.12
1983,Gujrat,Sorghum,2013,5000,447,489.8,14.12
1984,Gujrat,Soybeans,2013,6457,447,489.8,14.12
1985,Gujrat,Wheat,2013,26719,447,489.8,14.12
1986,Gujrat,Cassava,1992,95859,1292,484.59,25.1
1987,Gujrat,Maize,1992,16667,1292,484.59,25.1
1988,Gujrat,Sweet potatoes,1992,31586,1292,484.59,25.1
1989,Gujrat,Cassava,1993,90909,1292,484.59,25.26
1990,Gujrat,Maize,1993,16000,1292,484.59,25.26
1991,Gujrat,Sweet potatoes,1993,31571,1292,484.59,25.26
1992,Gujrat,Cassava,1994,80000,1292,484.59,25.73
1993,Gujrat,Maize,1994,17931,1292,484.59,25.73
1994,Gujrat,Sweet potatoes,1994,31254,1292,484.59,25.73
1995,Gujrat,Cassava,1995,77089,1292,484.59,25.44
1996,Gujrat,Maize,1995,17931,1292,484.59,25.44
1997,Gujrat,Sweet potatoes,1995,30714,1292,484.59,25.44
1998,Gujrat,Cassava,1996,75783,1292,484.59,25.06
1999,Gujrat,Maize,1996,17931,1292,484.59,25.06
2000,Gujrat,Sweet potatoes,1996,31324,1292,484.59,25.06
2001,Gujrat,Cassava,1997,75317,1292,484.59,25.81
2002,Gujrat,Maize,1997,17400,1292,484.59,25.81
2003,Gujrat,Sweet potatoes,1997,30800,1292,484.59,25.81
2004,Gujrat,Cassava,1998,75000,1292,484.59,25.94
2005,Gujrat,Maize,1998,19842,1292,484.59,25.94
2006,Gujrat,Sweet potatoes,1998,31724,1292,484.59,25.94
2007,Gujrat,Cassava,1999,80000,1292,484.59,25.31
2008,Gujrat,Maize,1999,21657,1292,484.59,25.31
2009,Gujrat,Sweet potatoes,1999,38088,1292,484.59,25.31
2010,Gujrat,Cassava,2000,100000,1292,484.59,25.16
2011,Narowal,Maize,2000,24762,1292,484.59,25.16
2012,Narowal,Sweet potatoes,2000,35304,1292,484.59,25.16
2013,Narowal,Cassava,2001,102308,1292,375.89,25.23
2014,Narowal,Maize,2001,30000,1292,375.89,25.23
2015,Narowal,Sweet potatoes,2001,30556,1292,375.89,25.23
2016,Narowal,Cassava,2002,100000,1292,384.23,25.79
2017,Narowal,Maize,2002,30500,1292,384.23,25.79
2018,Narowal,Sweet potatoes,2002,34792,1292,384.23,25.79
2019,Narowal,Cassava,2004,103333,1292,269.66,25.46
2020,Narowal,Maize,2004,35500,1292,269.66,25.46
2021,Narowal,Sweet potatoes,2004,33846,1292,269.66,25.46
2022,Narowal,Cassava,2005,106816,1292,315.74,25.43
2023,Narowal,Maize,2005,36000,1292,315.74,25.43
2024,Narowal,Sweet potatoes,2005,34323,1292,315.74,25.43
2025,Narowal,Cassava,2006,106250,1292,268.2,25.34
2026,Narowal,Maize,2006,38000,1292,268.2,25.34
2027,Narowal,Sweet potatoes,2006,34519,1292,268.2,25.34
2028,Narowal,Cassava,2007,105556,1292,268.2,25.71
2029,Narowal,Maize,2007,40000,1292,268.2,25.71
2030,Narowal,Sweet potatoes,2007,34364,1292,268.2,25.71
2031,Hafizabad,Cassava,2008,139562,1292,268.2,25.63
2032,Hafizabad,Maize,2008,47619,1292,268.2,25.63
2033,Hafizabad,Sweet potatoes,2008,34462,1292,268.2,25.63
2034,Hafizabad,Cassava,2009,180917,1292,268.2,25.46
2035,Hafizabad,Maize,2009,60000,1292,268.2,25.46
2036,Hafizabad,Sweet potatoes,2009,34560,1292,268.2,25.46
2037,Hafizabad,Cassava,2010,221795,1292,268.2,24.77
2038,Hafizabad,Maize,2010,75333,1292,268.2,24.77
2039,Hafizabad,Plantains and others,2010,79048,1292,268.2,24.77
2040,Hafizabad,Sweet potatoes,2010,34658,1292,268.2,24.77
2041,Hafizabad,Cassava,2011,225128,1292,268.2,25.76
2042,Hafizabad,Maize,2011,73085,1292,268.2,25.76
2043,Hafizabad,Plantains and others,2011,78182,1292,268.2,25.76
2044,Hafizabad,Sweet potatoes,2011,34757,1292,268.2,25.76
2045,Hafizabad,Cassava,2012,223000,1292,268.2,25.46
2046,Hafizabad,Maize,2012,73404,1292,268.2,25.46
2047,Hafizabad,Plantains and others,2012,77391,1292,268.2,25.46
2048,Hafizabad,Sweet potatoes,2012,34855,1292,268.2,25.46
2049,Hafizabad,Cassava,2013,221509,1292,268.2,25.88
2050,Hafizabad,Maize,2013,74465,1292,268.2,25.88
